Atom_Index, Neighbour_Index, distance0,1,1.4142135623730951
0,2,1.4142135623730951
0,3,1.4142135623730951
0,4,2.0
0,5,1.4142135623730951
0,6,1.4142135623730951
0,8,2.0
0,9,1.4142135623730951
0,11,1.4142135623730951
0,13,1.4142135623730951
0,16,2.0
0,18,1.4142135623730951
0,19,1.4142135623730951
0,22,1.4142135623730951
0,27,1.4142135623730951
1,0,1.4142135623730951
1,2,1.4142135623730951
1,3,1.4142135623730951
1,4,1.4142135623730951
1,5,2.0
1,7,1.4142135623730951
1,8,1.4142135623730951
1,9,2.0
1,10,1.4142135623730951
1,12,1.4142135623730951
1,17,2.0
1,18,1.4142135623730951
1,19,1.4142135623730951
1,23,1.4142135623730951
1,26,1.4142135623730951
2,0,1.4142135623730951
2,1,1.4142135623730951
2,3,1.4142135623730951
2,4,1.4142135623730951
2,6,2.0
2,7,1.4142135623730951
2,9,1.4142135623730951
2,10,2.0
2,11,1.4142135623730951
2,15,1.4142135623730951
2,16,1.4142135623730951
2,17,1.4142135623730951
2,18,2.0
2,20,1.4142135623730951
2,25,1.4142135623730951
3,0,1.4142135623730951
3,1,1.4142135623730951
3,2,1.4142135623730951
3,5,1.4142135623730951
3,6,1.4142135623730951
3,7,2.0
3,8,1.4142135623730951
3,10,1.4142135623730951
3,11,2.0
3,14,1.4142135623730951
3,16,1.4142135623730951
3,17,1.4142135623730951
3,19,2.0
3,21,1.4142135623730951
3,24,1.4142135623730951
4,0,2.0
4,1,1.4142135623730951
4,2,1.4142135623730951
4,5,1.4142135623730951
4,6,1.4142135623730951
4,7,1.4142135623730951
4,9,1.4142135623730951
4,12,2.0
4,13,1.4142135623730951
4,15,1.4142135623730951
4,18,1.4142135623730951
4,20,2.0
4,22,1.4142135623730951
4,23,1.4142135623730951
4,31,1.4142135623730951
5,0,1.4142135623730951
5,1,2.0
5,3,1.4142135623730951
5,4,1.4142135623730951
5,6,1.4142135623730951
5,7,1.4142135623730951
5,8,1.4142135623730951
5,12,1.4142135623730951
5,13,2.0
5,14,1.4142135623730951
5,19,1.4142135623730951
5,21,2.0
5,22,1.4142135623730951
5,23,1.4142135623730951
5,30,1.4142135623730951
6,0,1.4142135623730951
6,2,2.0
6,3,1.4142135623730951
6,4,1.4142135623730951
6,5,1.4142135623730951
6,7,1.4142135623730951
6,11,1.4142135623730951
6,13,1.4142135623730951
6,14,2.0
6,15,1.4142135623730951
6,16,1.4142135623730951
6,20,1.4142135623730951
6,21,1.4142135623730951
6,22,2.0
6,29,1.4142135623730951
7,1,1.4142135623730951
7,2,1.4142135623730951
7,3,2.0
7,4,1.4142135623730951
7,5,1.4142135623730951
7,6,1.4142135623730951
7,10,1.4142135623730951
7,12,1.4142135623730951
7,14,1.4142135623730951
7,15,2.0
7,17,1.4142135623730951
7,20,1.4142135623730951
7,21,1.4142135623730951
7,23,2.0
7,28,1.4142135623730951
8,0,2.0
8,1,1.4142135623730951
8,3,1.4142135623730951
8,5,1.4142135623730951
8,9,1.4142135623730951
8,10,1.4142135623730951
8,11,1.4142135623730951
8,12,2.0
8,13,1.4142135623730951
8,14,1.4142135623730951
8,19,1.4142135623730951
8,24,2.0
8,26,1.4142135623730951
8,27,1.4142135623730951
8,30,1.4142135623730951
9,0,1.4142135623730951
9,1,2.0
9,2,1.4142135623730951
9,4,1.4142135623730951
9,8,1.4142135623730951
9,10,1.4142135623730951
9,11,1.4142135623730951
9,12,1.4142135623730951
9,13,2.0
9,15,1.4142135623730951
9,18,1.4142135623730951
9,25,2.0
9,26,1.4142135623730951
9,27,1.4142135623730951
9,31,1.4142135623730951
10,1,1.4142135623730951
10,2,2.0
10,3,1.4142135623730951
10,7,1.4142135623730951
10,8,1.4142135623730951
10,9,1.4142135623730951
10,11,1.4142135623730951
10,12,1.4142135623730951
10,14,2.0
10,15,1.4142135623730951
10,17,1.4142135623730951
10,24,1.4142135623730951
10,25,1.4142135623730951
10,26,2.0
10,28,1.4142135623730951
11,0,1.4142135623730951
11,2,1.4142135623730951
11,3,2.0
11,6,1.4142135623730951
11,8,1.4142135623730951
11,9,1.4142135623730951
11,10,1.4142135623730951
11,13,1.4142135623730951
11,14,1.4142135623730951
11,15,2.0
11,16,1.4142135623730951
11,24,1.4142135623730951
11,25,1.4142135623730951
11,27,2.0
11,29,1.4142135623730951
12,1,1.4142135623730951
12,4,2.0
12,5,1.4142135623730951
12,7,1.4142135623730951
12,8,2.0
12,9,1.4142135623730951
12,10,1.4142135623730951
12,13,1.4142135623730951
12,14,1.4142135623730951
12,15,1.4142135623730951
12,23,1.4142135623730951
12,26,1.4142135623730951
12,28,2.0
12,30,1.4142135623730951
12,31,1.4142135623730951
13,0,1.4142135623730951
13,4,1.4142135623730951
13,5,2.0
13,6,1.4142135623730951
13,8,1.4142135623730951
13,9,2.0
13,11,1.4142135623730951
13,12,1.4142135623730951
13,14,1.4142135623730951
13,15,1.4142135623730951
13,22,1.4142135623730951
13,27,1.4142135623730951
13,29,2.0
13,30,1.4142135623730951
13,31,1.4142135623730951
14,3,1.4142135623730951
14,5,1.4142135623730951
14,6,2.0
14,7,1.4142135623730951
14,8,1.4142135623730951
14,10,2.0
14,11,1.4142135623730951
14,12,1.4142135623730951
14,13,1.4142135623730951
14,15,1.4142135623730951
14,21,1.4142135623730951
14,24,1.4142135623730951
14,28,1.4142135623730951
14,29,1.4142135623730951
14,30,2.0
15,2,1.4142135623730951
15,4,1.4142135623730951
15,6,1.4142135623730951
15,7,2.0
15,9,1.4142135623730951
15,10,1.4142135623730951
15,11,2.0
15,12,1.4142135623730951
15,13,1.4142135623730951
15,14,1.4142135623730951
15,20,1.4142135623730951
15,25,1.4142135623730951
15,28,1.4142135623730951
15,29,1.4142135623730951
15,31,2.0
16,0,2.0
16,2,1.4142135623730951
16,3,1.4142135623730951
16,6,1.4142135623730951
16,11,1.4142135623730951
16,17,1.4142135623730951
16,18,1.4142135623730951
16,19,1.4142135623730951
16,20,2.0
16,21,1.4142135623730951
16,22,1.4142135623730951
16,24,2.0
16,25,1.4142135623730951
16,27,1.4142135623730951
16,29,1.4142135623730951
17,1,2.0
17,2,1.4142135623730951
17,3,1.4142135623730951
17,7,1.4142135623730951
17,10,1.4142135623730951
17,16,1.4142135623730951
17,18,1.4142135623730951
17,19,1.4142135623730951
17,20,1.4142135623730951
17,21,2.0
17,23,1.4142135623730951
17,24,1.4142135623730951
17,25,2.0
17,26,1.4142135623730951
17,28,1.4142135623730951
18,0,1.4142135623730951
18,1,1.4142135623730951
18,2,2.0
18,4,1.4142135623730951
18,9,1.4142135623730951
18,16,1.4142135623730951
18,17,1.4142135623730951
18,19,1.4142135623730951
18,20,1.4142135623730951
18,22,2.0
18,23,1.4142135623730951
18,25,1.4142135623730951
18,26,2.0
18,27,1.4142135623730951
18,31,1.4142135623730951
19,0,1.4142135623730951
19,1,1.4142135623730951
19,3,2.0
19,5,1.4142135623730951
19,8,1.4142135623730951
19,16,1.4142135623730951
19,17,1.4142135623730951
19,18,1.4142135623730951
19,21,1.4142135623730951
19,22,1.4142135623730951
19,23,2.0
19,24,1.4142135623730951
19,26,1.4142135623730951
19,27,2.0
19,30,1.4142135623730951
20,2,1.4142135623730951
20,4,2.0
20,6,1.4142135623730951
20,7,1.4142135623730951
20,15,1.4142135623730951
20,16,2.0
20,17,1.4142135623730951
20,18,1.4142135623730951
20,21,1.4142135623730951
20,22,1.4142135623730951
20,23,1.4142135623730951
20,25,1.4142135623730951
20,28,2.0
20,29,1.4142135623730951
20,31,1.4142135623730951
21,3,1.4142135623730951
21,5,2.0
21,6,1.4142135623730951
21,7,1.4142135623730951
21,14,1.4142135623730951
21,16,1.4142135623730951
21,17,2.0
21,19,1.4142135623730951
21,20,1.4142135623730951
21,22,1.4142135623730951
21,23,1.4142135623730951
21,24,1.4142135623730951
21,28,1.4142135623730951
21,29,2.0
21,30,1.4142135623730951
22,0,1.4142135623730951
22,4,1.4142135623730951
22,5,1.4142135623730951
22,6,2.0
22,13,1.4142135623730951
22,16,1.4142135623730951
22,18,2.0
22,19,1.4142135623730951
22,20,1.4142135623730951
22,21,1.4142135623730951
22,23,1.4142135623730951
22,27,1.4142135623730951
22,29,1.4142135623730951
22,30,2.0
22,31,1.4142135623730951
23,1,1.4142135623730951
23,4,1.4142135623730951
23,5,1.4142135623730951
23,7,2.0
23,12,1.4142135623730951
23,17,1.4142135623730951
23,18,1.4142135623730951
23,19,2.0
23,20,1.4142135623730951
23,21,1.4142135623730951
23,22,1.4142135623730951
23,26,1.4142135623730951
23,28,1.4142135623730951
23,30,1.4142135623730951
23,31,2.0
24,3,1.4142135623730951
24,8,2.0
24,10,1.4142135623730951
24,11,1.4142135623730951
24,14,1.4142135623730951
24,16,2.0
24,17,1.4142135623730951
24,19,1.4142135623730951
24,21,1.4142135623730951
24,25,1.4142135623730951
24,26,1.4142135623730951
24,27,1.4142135623730951
24,28,2.0
24,29,1.4142135623730951
24,30,1.4142135623730951
25,2,1.4142135623730951
25,9,2.0
25,10,1.4142135623730951
25,11,1.4142135623730951
25,15,1.4142135623730951
25,16,1.4142135623730951
25,17,2.0
25,18,1.4142135623730951
25,20,1.4142135623730951
25,24,1.4142135623730951
25,26,1.4142135623730951
25,27,1.4142135623730951
25,28,1.4142135623730951
25,29,2.0
25,31,1.4142135623730951
26,1,1.4142135623730951
26,8,1.4142135623730951
26,9,1.4142135623730951
26,10,2.0
26,12,1.4142135623730951
26,17,1.4142135623730951
26,18,2.0
26,19,1.4142135623730951
26,23,1.4142135623730951
26,24,1.4142135623730951
26,25,1.4142135623730951
26,27,1.4142135623730951
26,28,1.4142135623730951
26,30,2.0
26,31,1.4142135623730951
27,0,1.4142135623730951
27,8,1.4142135623730951
27,9,1.4142135623730951
27,11,2.0
27,13,1.4142135623730951
27,16,1.4142135623730951
27,18,1.4142135623730951
27,19,2.0
27,22,1.4142135623730951
27,24,1.4142135623730951
27,25,1.4142135623730951
27,26,1.4142135623730951
27,29,1.4142135623730951
27,30,1.4142135623730951
27,31,2.0
28,7,1.4142135623730951
28,10,1.4142135623730951
28,12,2.0
28,14,1.4142135623730951
28,15,1.4142135623730951
28,17,1.4142135623730951
28,20,2.0
28,21,1.4142135623730951
28,23,1.4142135623730951
28,24,2.0
28,25,1.4142135623730951
28,26,1.4142135623730951
28,29,1.4142135623730951
28,30,1.4142135623730951
28,31,1.4142135623730951
29,6,1.4142135623730951
29,11,1.4142135623730951
29,13,2.0
29,14,1.4142135623730951
29,15,1.4142135623730951
29,16,1.4142135623730951
29,20,1.4142135623730951
29,21,2.0
29,22,1.4142135623730951
29,24,1.4142135623730951
29,25,2.0
29,27,1.4142135623730951
29,28,1.4142135623730951
29,30,1.4142135623730951
29,31,1.4142135623730951
30,5,1.4142135623730951
30,8,1.4142135623730951
30,12,1.4142135623730951
30,13,1.4142135623730951
30,14,2.0
30,19,1.4142135623730951
30,21,1.4142135623730951
30,22,2.0
30,23,1.4142135623730951
30,24,1.4142135623730951
30,26,2.0
30,27,1.4142135623730951
30,28,1.4142135623730951
30,29,1.4142135623730951
30,31,1.4142135623730951
31,4,1.4142135623730951
31,9,1.4142135623730951
31,12,1.4142135623730951
31,13,1.4142135623730951
31,15,2.0
31,18,1.4142135623730951
31,20,1.4142135623730951
31,22,1.4142135623730951
31,23,2.0
31,25,1.4142135623730951
31,26,1.4142135623730951
31,27,2.0
31,28,1.4142135623730951
31,29,1.4142135623730951
31,30,1.4142135623730951
